api,hsm_capacity,num_signatures,kmip_batch_count,time,threaded
grpc,1000,1000,,2.847927274997346,True
kmip,1000,1000,1,5.293558784993365,True
kmip,10000,1000,1,4.6452964849886484,True
kmip,5000,1000,1,4.617565441993065,True
kmip,1000,1000,100,2.1449864910100587,True
kmip,100,1000,100,10.902278430003207,True
kmip,100,1000,1,12.755921261006733,True
grpc,5000,1000,,0.6907076209899969,True
rest,5000,1000,,3.672749293007655,True
rest,20000,1000,,4.487472944019828,True
kmip,1000,1000,10,2.2816564069944434,True
grpc,10000,1000,,0.6049365870130714,True
grpc,20000,1000,,0.5129368180059828,True
rest,10000,1000,,3.7849395819939673,True
kmip,5000,1000,100,1.4990706719981972,True
rest,1000,1000,,3.8941493930178694,True
rest,100,1000,,11.866745586012257,True
kmip,20000,1000,100,1.4968482489930466,True
kmip,20000,1000,10,1.5193838900013361,True
kmip,10000,1000,100,1.8451227619952988,True
kmip,10000,1000,10,2.096336115995655,True
kmip,100,1000,10,10.441722902003676,True
kmip,20000,1000,1,5.951313594006933,True
grpc,100,1000,,10.656977110018488,True
kmip,5000,1000,10,1.5104197209875565,True
kmip,20000,1000,10,2.4881659820093773,True
grpc,10000,1000,,0.5780405609984882,True
kmip,10000,1000,1,7.071135184000013,True
kmip,10000,1000,10,1.3986010140215512,True
rest,20000,1000,,4.662203493993729,True
kmip,5000,1000,100,1.719959704001667,True
kmip,5000,1000,10,1.5261509380070493,True
kmip,20000,1000,100,1.5317445039981976,True
grpc,1000,1000,,1.5400598859996535,True
rest,100,1000,,11.384403522999492,True
kmip,10000,1000,100,1.4180912500014529,True
grpc,100,1000,,10.532926915009739,True
rest,10000,1000,,5.036395301984157,True
kmip,5000,1000,1,6.202539171994431,True
rest,5000,1000,,5.927945652016206,True
grpc,20000,1000,,0.5443813549936749,True
kmip,20000,1000,1,4.83099901699461,True
grpc,5000,1000,,0.9108989630185533,True
kmip,100,1000,1,12.45139921901864,True
kmip,1000,1000,1,6.167383070016513,True
kmip,1000,1000,100,2.2809464219899382,True
kmip,100,1000,100,11.075500067003304,True
kmip,1000,1000,10,2.1555404319951776,True
rest,1000,1000,,4.590894263994414,True
kmip,100,1000,10,10.502561072004028,True
kmip,100,1000,10,10.459772713016719,True
kmip,10000,1000,10,1.4591496959910728,True
kmip,10000,1000,1,4.8471110700047575,True
kmip,1000,1000,1,5.988700755988248,True
kmip,10000,1000,100,1.4862253080063965,True
kmip,1000,1000,10,2.223082829004852,True
grpc,100,1000,,10.493718632002128,True
grpc,20000,1000,,0.5654764710052405,True
rest,5000,1000,,3.73024706801516,True
kmip,5000,1000,100,1.6521769390092231,True
kmip,20000,1000,100,1.6269223839917686,True
kmip,5000,1000,10,1.8277899399981834,True
rest,10000,1000,,5.325864507001825,True
kmip,5000,1000,1,6.041497661994072,True
grpc,10000,1000,,0.6566387189959642,True
kmip,100,1000,100,11.179820912017021,True
grpc,5000,1000,,1.6407358949945774,True
grpc,1000,1000,,1.6586479719844647,True
kmip,1000,1000,100,2.4489162410027348,True
rest,1000,1000,,3.8949993969872594,True
kmip,100,1000,1,12.742881315993145,True
kmip,20000,1000,1,5.656601577007677,True
rest,100,1000,,11.926201677008066,True
rest,20000,1000,,5.337786421005148,True
kmip,20000,1000,10,1.559917589998804,True
kmip,10000,1000,10,1.7986681030015461,True
grpc,1000,1000,,1.590932132996386,True
rest,100,1000,,11.688806379999733,True
kmip,100,1000,100,10.964001766988076,True
kmip,1000,1000,100,2.3157961800170597,True
rest,1000,1000,,4.848362635006197,True
kmip,1000,1000,1,6.34909255799721,True
rest,20000,1000,,6.781567243975587,True
kmip,100,1000,1,12.869100711017381,True
grpc,20000,1000,,0.5602340220066253,True
grpc,5000,1000,,0.7324212889943738,True
kmip,5000,1000,100,1.6548082499939483,True
rest,10000,1000,,3.880642183998134,True
grpc,100,1000,,10.556629775994224,True
kmip,10000,1000,100,1.5174083759775385,True
kmip,20000,1000,100,1.591060244012624,True
grpc,10000,1000,,0.6050189939851407,True
kmip,20000,1000,10,1.5408573829918168,True
kmip,20000,1000,1,4.925657050975133,True
kmip,10000,1000,1,5.68570065300446,True
kmip,100,1000,10,10.523057865997544,True
kmip,5000,1000,10,1.6417113229981624,True
rest,5000,1000,,4.501979703025427,True
kmip,1000,1000,10,2.3439690719824284,True
kmip,5000,1000,1,5.715487873007078,True
kmip,1000,1000,1,6.125930088019231,True
kmip,10000,1000,10,1.5947447519865818,True
kmip,1000,1000,100,2.2644709480227903,True
grpc,1000,1000,,1.553321943996707,True
rest,1000,1000,,4.092158038984053,True
kmip,5000,1000,1,5.8225282179773785,True
grpc,100,1000,,10.548147360997973,True
kmip,20000,1000,10,1.5927384850219823,True
rest,10000,1000,,4.061407519009663,True
grpc,5000,1000,,0.7383092930249404,True
kmip,5000,1000,10,1.6575017650029622,True
rest,20000,1000,,4.121353333990555,True
kmip,1000,1000,10,2.2866498969960958,True
kmip,100,1000,1,13.009067736013094,True
kmip,20000,1000,100,1.6236627199978102,True
grpc,10000,1000,,0.6275307289906777,True
kmip,10000,1000,1,4.994998701004079,True
kmip,100,1000,100,11.233359959995141,True
rest,100,1000,,11.224978869984625,True
grpc,20000,1000,,0.5763284109998494,True
kmip,20000,1000,1,5.084758757991949,True
kmip,100,1000,10,10.492629658983788,True
kmip,5000,1000,100,1.5217256140022073,True
rest,5000,1000,,4.181747888011159,True
kmip,10000,1000,100,1.5682105750020128,True
kmip,100,1000,1,12.804796906973934,True
grpc,100,1000,,10.581855472002644,True
grpc,10000,1000,,0.5861223259998951,True
grpc,1000,1000,,1.5885351519973483,True
kmip,100,1000,100,10.968904506997205,True
rest,100,1000,,11.107996342005208,True
grpc,20000,1000,,0.5571802599879447,True
kmip,10000,1000,10,1.6418855189986061,True
rest,20000,1000,,3.8983247319993097,True
kmip,10000,1000,1,5.849747464002576,True
kmip,1000,1000,1,5.999503723985981,True
kmip,1000,1000,100,2.1631693950039335,True
kmip,100,1000,10,10.566372175992,True
rest,5000,1000,,4.510397467005532,True
kmip,1000,1000,10,2.3551202789822128,True
kmip,20000,1000,1,5.393450925999787,True
kmip,5000,1000,1,5.769681774982018,True
kmip,5000,1000,10,1.6506257510045543,True
kmip,5000,1000,100,1.6774017300049309,True
rest,10000,1000,,3.7357527300191578,True
rest,1000,1000,,4.925166269007605,True
grpc,5000,1000,,0.7198407840041909,True
kmip,20000,1000,100,1.406331574980868,True
kmip,10000,1000,100,1.3231246239738539,True
kmip,20000,1000,10,1.5821131079865154,True
kmip,100,1000,100,11.014709823997691,True
grpc,20000,1000,,0.5903744009847287,True
kmip,1000,1000,10,2.349969394010259,True
grpc,10000,1000,,0.6611179710016586,True
kmip,20000,1000,100,1.5617555860080756,True
kmip,5000,1000,10,1.714650629000971,True
rest,5000,1000,,3.892613780015381,True
rest,1000,1000,,4.481406148988754,True
kmip,10000,1000,1,5.592626323981676,True
grpc,1000,1000,,1.5582434799871407,True
rest,20000,1000,,4.2451674659969285,True
kmip,20000,1000,1,5.522116779000498,True
kmip,20000,1000,10,1.4628199719882105,True
kmip,1000,1000,1,5.861128327000188,True
kmip,5000,1000,1,5.5284396589850076,True
kmip,10000,1000,100,1.5449076980003156,True
kmip,10000,1000,10,1.5261061239871196,True
kmip,100,1000,10,10.46362378000049,True
grpc,100,1000,,10.598887097003171,True
kmip,1000,1000,100,2.1880919200193603,True
grpc,5000,1000,,0.7352207130170427,True
kmip,5000,1000,100,1.5965322589909192,True
kmip,100,1000,1,12.805159898009151,True
rest,10000,1000,,4.6239201959979255,True
rest,100,1000,,11.837503811984789,True
grpc,20000,1000,,0.5779164469859097,True
rest,5000,1000,,3.9031448109890334,True
kmip,1000,1000,10,2.309037363011157,True
kmip,20000,1000,100,1.5254655700118747,True
kmip,5000,1000,100,1.5772075440036133,True
kmip,100,1000,10,10.727462818002095,True
grpc,5000,1000,,0.7308399630128406,True
kmip,10000,1000,10,1.6158358170068823,True
kmip,20000,1000,1,4.849754444992868,True
kmip,100,1000,100,10.948854648013366,True
grpc,1000,1000,,1.5628021239826921,True
kmip,100,1000,1,12.802222265978344,True
kmip,10000,1000,100,1.454348396975547,True
rest,100,1000,,11.727397505979752,True
rest,10000,1000,,4.568226335017243,True
rest,1000,1000,,4.852649859996745,True
kmip,10000,1000,1,5.6184948250011075,True
kmip,5000,1000,10,1.7471072470070794,True
rest,20000,1000,,4.296512288012309,True
kmip,1000,1000,1,6.093401709018508,True
grpc,10000,1000,,0.6090516750118695,True
grpc,100,1000,,10.53061546801473,True
kmip,5000,1000,1,5.703888557996834,True
kmip,20000,1000,10,1.4693996860005427,True
kmip,1000,1000,100,2.3896493689971976,True
kmip,20000,1000,10,1.4896408909989987,True
rest,10000,1000,,3.8501490430207923,True
kmip,10000,1000,100,1.5368360349966679,True
kmip,5000,1000,10,1.6091908960079309,True
kmip,5000,1000,1,4.969579252996482,True
grpc,1000,1000,,1.6023849549819715,True
kmip,20000,1000,1,5.215541136014508,True
kmip,1000,1000,10,2.30067236800096,True
kmip,1000,1000,100,2.422356307011796,True
kmip,100,1000,1,12.752909636998083,True
kmip,20000,1000,100,1.5652673370204866,True
grpc,100,1000,,10.565136321005411,True
kmip,100,1000,100,10.840455772995483,True
kmip,10000,1000,1,5.654020771005889,True
kmip,5000,1000,100,1.7577704489813186,True
rest,1000,1000,,4.625680800003465,True
kmip,1000,1000,1,6.099568782025017,True
grpc,10000,1000,,0.686618300009286,True
grpc,5000,1000,,0.7793844880070537,True
rest,100,1000,,11.126252055022633,True
grpc,20000,1000,,0.5839320450031664,True
rest,20000,1000,,4.205615707003744,True
rest,5000,1000,,4.603359165019356,True
kmip,10000,1000,10,1.60361624500365,True
kmip,100,1000,10,10.650772296998184,True
kmip,100,1000,10,10.575107700016815,True
kmip,5000,1000,10,1.769142217002809,True
kmip,1000,1000,10,2.2946246909850743,True
kmip,5000,1000,100,1.6662935169879347,True
grpc,1000,1000,,1.6608434410009068,True
kmip,10000,1000,10,1.5450942819879856,True
grpc,5000,1000,,0.7807780390139669,True
kmip,100,1000,1,12.50926422298653,True
kmip,10000,1000,100,1.5060644850018434,True
rest,1000,1000,,4.42640157599817,True
grpc,100,1000,,10.591989985987311,True
grpc,20000,1000,,0.5684534389874898,True
kmip,20000,1000,100,1.4856384389859159,True
kmip,1000,1000,1,5.566055620991392,True
rest,20000,1000,,4.631992267997703,True
kmip,20000,1000,1,5.612155262002489,True
kmip,1000,1000,100,2.4166502869920805,True
rest,5000,1000,,4.055285893991822,True
kmip,20000,1000,10,1.6003410870034713,True
kmip,100,1000,100,10.86773593199905,True
grpc,10000,1000,,0.5967227070068475,True
kmip,10000,1000,1,5.048834492015885,True
kmip,5000,1000,1,5.683262693986762,True
rest,100,1000,,11.083936515002279,True
rest,10000,1000,,4.532374875998357,True
