api,hsm_capacity,num_signatures,kmip_batch_count,time,threaded
rest,1000,1000,,38.92638966499362,False
kmip,5000,1000,1,73.46090317799826,False
kmip,10000,1000,1,73.04121064397623,False
kmip,100,1000,100,12.533245580998482,False
grpc,5000,1000,,7.905952511995565,False
grpc,20000,1000,,7.830942583997967,False
kmip,100,1000,1,73.37275777600007,False
rest,5000,1000,,42.41231665899977,False
kmip,20000,1000,10,3.1044866819866,False
kmip,20000,1000,100,2.428002839005785,False
kmip,5000,1000,100,2.5743425209948327,False
kmip,10000,1000,100,2.5445807419891935,False
kmip,20000,1000,1,75.98797753598774,False
kmip,1000,1000,100,3.4207075459999032,False
kmip,1000,1000,10,4.026282336009899,False
kmip,1000,1000,1,75.84624159100349,False
rest,100,1000,,39.701239583984716,False
grpc,10000,1000,,7.852036694996059,False
rest,20000,1000,,40.14082644399605,False
rest,10000,1000,,42.08596303299419,False
grpc,100,1000,,15.433076365996385,False
kmip,100,1000,10,13.136814967001555,False
kmip,5000,1000,10,3.634186409006361,False
grpc,1000,1000,,8.329171613004291,False
kmip,10000,1000,10,3.2582259050104767,False
kmip,100,1000,1,73.49578166898573,False
grpc,5000,1000,,8.02294224902289,False
kmip,5000,1000,100,2.6052652620128356,False
grpc,10000,1000,,7.5403652990062255,False
grpc,100,1000,,15.452428361022612,False
kmip,20000,1000,1,76.15609283899539,False
kmip,1000,1000,10,3.9946647619944997,False
kmip,100,1000,100,12.392647120985202,False
grpc,20000,1000,,7.753764033986954,False
rest,100,1000,,38.52824595398852,False
rest,20000,1000,,40.06737224501558,False
kmip,10000,1000,10,3.505339028983144,False
kmip,1000,1000,100,3.41023081401363,False
rest,5000,1000,,40.065983194013825,False
kmip,20000,1000,10,3.4251223869796377,False
rest,1000,1000,,42.26027296000393,False
kmip,10000,1000,100,2.4727571529801935,False
kmip,10000,1000,1,75.84694848099025,False
kmip,5000,1000,1,75.70897748100106,False
kmip,20000,1000,100,2.522603759978665,False
kmip,5000,1000,10,3.395316886017099,False
grpc,1000,1000,,8.333571930998005,False
kmip,100,1000,10,13.077049761021044,False
kmip,1000,1000,1,75.75037038201117,False
rest,10000,1000,,41.37378366998746,False
grpc,20000,1000,,7.5048539220006205,False
kmip,20000,1000,1,75.49993833198096,False
grpc,1000,1000,,8.7191172229941,False
kmip,100,1000,100,12.295815721008694,False
kmip,10000,1000,100,2.526575073978165,False
rest,20000,1000,,39.73388398901443,False
kmip,5000,1000,100,2.587128176004626,False
rest,100,1000,,38.25581595397671,False
kmip,1000,1000,10,4.106334081996465,False
kmip,20000,1000,10,3.4794410429894924,False
grpc,100,1000,,15.465897242014762,False
kmip,1000,1000,1,75.9829166859854,False
grpc,10000,1000,,7.763653217989486,False
grpc,5000,1000,,8.051425092999125,False
kmip,10000,1000,1,76.0124079270172,False
kmip,100,1000,10,13.171416940022027,False
kmip,20000,1000,100,2.4292529670055956,False
kmip,5000,1000,1,75.83170009200694,False
rest,10000,1000,,42.1341402370017,False
kmip,1000,1000,100,3.3939421890245285,False
kmip,10000,1000,10,3.044824159995187,False
rest,1000,1000,,40.535287806007545,False
rest,5000,1000,,41.316154711006675,False
kmip,5000,1000,10,3.2399811369832605,False
kmip,100,1000,1,73.61641119400156,False
rest,100,1000,,37.566567989997566,False
kmip,5000,1000,100,2.6435805119981524,False
rest,5000,1000,,42.99951105800574,False
kmip,100,1000,100,12.253296306007542,False
grpc,10000,1000,,7.612157208001008,False
grpc,100,1000,,15.431007360020885,False
grpc,1000,1000,,7.78038647500216,False
kmip,100,1000,1,69.95631697101635,False
kmip,10000,1000,10,3.305497174995253,False
kmip,1000,1000,1,71.23030468000798,False
kmip,10000,1000,100,2.6027881740010343,False
grpc,20000,1000,,7.00185515297926,False
kmip,5000,1000,1,70.8562263569911,False
rest,1000,1000,,35.425368775002426,False
kmip,20000,1000,100,2.596583651000401,False
kmip,100,1000,10,14.540226901997812,False
kmip,10000,1000,1,71.06830092699965,False
rest,10000,1000,,34.349630301003344,False
kmip,5000,1000,10,3.7524496160040144,False
grpc,5000,1000,,6.126140240987297,False
kmip,1000,1000,10,4.3000121119839605,False
rest,20000,1000,,34.8857004980091,False
kmip,20000,1000,1,69.01303055600147,False
kmip,20000,1000,10,3.779040877998341,False
kmip,1000,1000,100,3.4374505690066144,False
rest,20000,1000,,33.92040639498737,False
kmip,100,1000,1,67.09221304100356,False
kmip,1000,1000,100,3.4745308629935607,False
kmip,20000,1000,10,3.503733809979167,False
kmip,5000,1000,1,71.68020696699386,False
rest,5000,1000,,36.18559575200197,False
kmip,20000,1000,1,70.53051725699333,False
kmip,100,1000,10,13.336218429991277,False
grpc,20000,1000,,6.886969773011515,False
rest,1000,1000,,36.34875748300692,False
kmip,10000,1000,1,69.64907847600989,False
grpc,5000,1000,,6.485107967018848,False
kmip,20000,1000,100,2.5554617919842713,False
kmip,1000,1000,1,70.7316330600006,False
kmip,5000,1000,10,3.6955281700065825,False
kmip,100,1000,100,12.475727325014304,False
rest,10000,1000,,34.11120942400885,False
grpc,1000,1000,,7.792949349997798,False
kmip,10000,1000,100,2.6233913809992373,False
rest,100,1000,,38.64048818900483,False
kmip,10000,1000,10,3.527703425002983,False
grpc,100,1000,,15.589642657985678,False
kmip,5000,1000,100,2.650189113977831,False
grpc,10000,1000,,6.703298465989064,False
kmip,1000,1000,10,4.253788333007833,False
kmip,20000,1000,10,3.961772064998513,False
kmip,20000,1000,100,2.581929422012763,False
grpc,20000,1000,,7.0713074340019375,False
grpc,5000,1000,,7.244566545006819,False
rest,100,1000,,37.91643611798645,False
kmip,1000,1000,1,69.67852706601843,False
kmip,10000,1000,100,2.575287743995432,False
kmip,5000,1000,10,3.5645673230173998,False
rest,1000,1000,,35.14136618000339,False
kmip,100,1000,10,13.699105906998739,False
rest,20000,1000,,35.15115680702729,False
kmip,100,1000,100,12.369404011988081,False
rest,5000,1000,,35.20101155398879,False
grpc,10000,1000,,6.740302296995651,False
kmip,5000,1000,100,2.712667629995849,False
